eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
2.36223E+11,Existing loan takeover,New credit,Application_1234535641,8000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1089768427,withdraw,24:17.8
2.36223E+11,Existing loan takeover,New credit,Application_1234535641,8000,Created,User_1,W_Complete application,Workflow,Workitem_773887986,schedule,24:17.8
2.36223E+11,Existing loan takeover,New credit,Application_1234535641,8000,statechange,User_1,A_Concept,Application,ApplState_150348209,complete,24:17.8
2.40518E+11,Car,New credit,Application_1898882436,5000,Created,User_1,A_Create Application,Application,Application_1898882436,complete,28:40.8
2.40518E+11,Car,New credit,Application_1898882436,5000,statechange,User_1,A_Submitted,Application,ApplState_862779857,complete,28:40.8
2.40518E+11,Car,New credit,Application_1898882436,5000,Created,User_1,W_Handle leads,Workflow,Workitem_174194497,schedule,28:41.1
2.40518E+11,Car,New credit,Application_1898882436,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_453376847,withdraw,30:13.4
2.40518E+11,Car,New credit,Application_1898882436,5000,Created,User_1,W_Complete application,Workflow,Workitem_271928355,schedule,30:13.4
2.40518E+11,Car,New credit,Application_1898882436,5000,statechange,User_1,A_Concept,Application,ApplState_1684723444,complete,30:13.4
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Created,User_1,A_Create Application,Application,Application_2113276114,complete,46:47.8
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,statechange,User_1,A_Submitted,Application,ApplState_1884740326,complete,46:47.9
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Created,User_1,W_Handle leads,Workflow,Workitem_1738908126,schedule,46:48.4
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Deleted,User_1,W_Handle leads,Workflow,Workitem_1522961596,withdraw,48:30.5
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Created,User_1,W_Complete application,Workflow,Workitem_1737765395,schedule,48:30.5
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,statechange,User_1,A_Concept,Application,ApplState_1690032550,complete,48:30.5
2.49108E+11,Car,New credit,Application_1603124379,13000,Created,User_1,A_Create Application,Application,Application_1603124379,complete,57:47.6
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_1,A_Submitted,Application,ApplState_1918868574,complete,57:47.7
2.49108E+11,Car,New credit,Application_1603124379,13000,Created,User_1,W_Handle leads,Workflow,Workitem_359452108,schedule,57:47.8
2.49108E+11,Car,New credit,Application_1603124379,13000,Deleted,User_1,W_Handle leads,Workflow,Workitem_438779495,withdraw,58:31.2
2.49108E+11,Car,New credit,Application_1603124379,13000,Created,User_1,W_Complete application,Workflow,Workitem_1075761883,schedule,58:31.2
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_1,A_Concept,Application,ApplState_824051184,complete,58:31.2
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Created,User_1,A_Create Application,Application,Application_2110144842,complete,28:46.4
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,statechange,User_1,A_Submitted,Application,ApplState_1744353195,complete,28:46.4
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Created,User_1,W_Handle leads,Workflow,Workitem_1425454890,schedule,28:46.8
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Created,User_1,A_Create Application,Application,Application_486645986,complete,36:32.4
2.57698E+11,Home improvement,New credit,Application_486645986,27000,statechange,User_1,A_Submitted,Application,ApplState_1305123101,complete,36:32.4
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Created,User_1,W_Handle leads,Workflow,Workitem_756169525,schedule,36:32.6
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Deleted,User_1,W_Handle leads,Workflow,Workitem_541314964,withdraw,37:33.2
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Created,User_1,W_Complete application,Workflow,Workitem_1388674724,schedule,37:33.2
2.57698E+11,Home improvement,New credit,Application_486645986,27000,statechange,User_1,A_Concept,Application,ApplState_654516868,complete,37:33.2
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Created,User_1,A_Create Application,Application,Application_587387633,complete,08:09.3
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,statechange,User_1,A_Submitted,Application,ApplState_363950811,complete,08:09.3
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Created,User_1,W_Handle leads,Workflow,Workitem_1318792812,schedule,08:09.7
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Deleted,User_1,W_Handle leads,Workflow,Workitem_2040335129,withdraw,09:51.2
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Created,User_1,W_Complete application,Workflow,Workitem_2031706780,schedule,09:51.2
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,statechange,User_1,A_Concept,Application,ApplState_587089851,complete,09:51.2
2.66288E+11,Car,New credit,Application_901793095,5000,Created,User_1,A_Create Application,Application,Application_901793095,complete,31:09.9
2.66288E+11,Car,New credit,Application_901793095,5000,statechange,User_1,A_Submitted,Application,ApplState_1084541753,complete,31:10.0
2.66288E+11,Car,New credit,Application_901793095,5000,Created,User_1,W_Handle leads,Workflow,Workitem_629097149,schedule,31:10.3
2.66288E+11,Car,New credit,Application_901793095,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_133463803,withdraw,32:49.8
2.66288E+11,Car,New credit,Application_901793095,5000,Created,User_1,W_Complete application,Workflow,Workitem_183157948,schedule,32:49.8
2.66288E+11,Car,New credit,Application_901793095,5000,statechange,User_1,A_Concept,Application,ApplState_861313514,complete,32:49.8
2.70583E+11,Car,New credit,Application_340403559,17000,Created,User_1,A_Create Application,Application,Application_340403559,complete,06:53.3
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_1,A_Submitted,Application,ApplState_59461065,complete,06:53.4
2.70583E+11,Car,New credit,Application_340403559,17000,Created,User_1,W_Handle leads,Workflow,Workitem_1036870511,schedule,06:54.0
2.70583E+11,Car,New credit,Application_340403559,17000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1108573646,withdraw,07:53.8
2.70583E+11,Car,New credit,Application_340403559,17000,Created,User_1,W_Complete application,Workflow,Workitem_825018571,schedule,07:53.8
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_1,A_Concept,Application,ApplState_1133631285,complete,07:53.8
2.74878E+11,Car,New credit,Application_1825104006,15000,Created,User_1,A_Create Application,Application,Application_1825104006,complete,20:30.6
2.74878E+11,Car,New credit,Application_1825104006,15000,statechange,User_1,A_Submitted,Application,ApplState_609316170,complete,20:30.7
2.74878E+11,Car,New credit,Application_1825104006,15000,Created,User_1,W_Handle leads,Workflow,Workitem_829273790,schedule,20:31.1
2.74878E+11,Car,New credit,Application_1825104006,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_529656000,withdraw,21:49.5
2.74878E+11,Car,New credit,Application_1825104006,15000,Created,User_1,W_Complete application,Workflow,Workitem_1817401676,schedule,21:49.5
2.74878E+11,Car,New credit,Application_1825104006,15000,statechange,User_1,A_Concept,Application,ApplState_1673181494,complete,21:49.5
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Created,User_1,A_Create Application,Application,Application_1530322400,complete,55:17.1
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,statechange,User_1,A_Submitted,Application,ApplState_1241350728,complete,55:17.2
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Created,User_1,W_Handle leads,Workflow,Workitem_1459473810,schedule,55:17.4
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Created,User_1,A_Create Application,Application,Application_593655901,complete,46:09.1
2.83468E+11,Home improvement,New credit,Application_593655901,5000,statechange,User_1,A_Submitted,Application,ApplState_1336859974,complete,46:09.1
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Created,User_1,W_Handle leads,Workflow,Workitem_79068810,schedule,46:09.3
2.87763E+11,Car,New credit,Application_1535675187,8500,Created,User_1,A_Create Application,Application,Application_1535675187,complete,21:24.7
2.87763E+11,Car,New credit,Application_1535675187,8500,statechange,User_1,A_Submitted,Application,ApplState_862202699,complete,21:24.7
2.87763E+11,Car,New credit,Application_1535675187,8500,Created,User_1,W_Handle leads,Workflow,Workitem_114924197,schedule,21:25.2
2.92058E+11,Car,New credit,Application_1767756144,15000,Created,User_1,A_Create Application,Application,Application_1767756144,complete,12:06.9
2.92058E+11,Car,New credit,Application_1767756144,15000,statechange,User_1,A_Submitted,Application,ApplState_92976689,complete,12:07.0
2.92058E+11,Car,New credit,Application_1767756144,15000,Created,User_1,W_Handle leads,Workflow,Workitem_1862906863,schedule,12:07.3
2.92058E+11,Car,New credit,Application_1767756144,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_2064674867,withdraw,13:09.1
2.92058E+11,Car,New credit,Application_1767756144,15000,Created,User_1,W_Complete application,Workflow,Workitem_2039928720,schedule,13:09.2
2.92058E+11,Car,New credit,Application_1767756144,15000,statechange,User_1,A_Concept,Application,ApplState_1514857625,complete,13:09.2
2.96353E+11,Car,New credit,Application_1405679737,5000,Created,User_1,A_Create Application,Application,Application_1405679737,complete,02:41.2
2.96353E+11,Car,New credit,Application_1405679737,5000,statechange,User_1,A_Submitted,Application,ApplState_1383426549,complete,02:41.3
2.96353E+11,Car,New credit,Application_1405679737,5000,Created,User_1,W_Handle leads,Workflow,Workitem_2031227342,schedule,02:41.6
2.96353E+11,Car,New credit,Application_1405679737,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1714949464,withdraw,03:54.8
2.96353E+11,Car,New credit,Application_1405679737,5000,Created,User_1,W_Complete application,Workflow,Workitem_925079237,schedule,03:54.8
2.96353E+11,Car,New credit,Application_1405679737,5000,statechange,User_1,A_Concept,Application,ApplState_1572890772,complete,03:54.8
3.00648E+11,Tax payments,New credit,Application_446334558,7500,Created,User_1,A_Create Application,Application,Application_446334558,complete,22:08.0
3.00648E+11,Tax payments,New credit,Application_446334558,7500,statechange,User_1,A_Submitted,Application,ApplState_931715953,complete,22:08.0
3.00648E+11,Tax payments,New credit,Application_446334558,7500,Created,User_1,W_Handle leads,Workflow,Workitem_2073471897,schedule,22:08.3
3.00648E+11,Tax payments,New credit,Application_446334558,7500,Deleted,User_1,W_Handle leads,Workflow,Workitem_900546157,withdraw,23:32.2
3.00648E+11,Tax payments,New credit,Application_446334558,7500,Created,User_1,W_Complete application,Workflow,Workitem_710557429,schedule,23:32.2
3.00648E+11,Tax payments,New credit,Application_446334558,7500,statechange,User_1,A_Concept,Application,ApplState_181948637,complete,23:32.3
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,Created,User_1,A_Create Application,Application,Application_130460765,complete,40:31.9
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,statechange,User_1,A_Submitted,Application,ApplState_1345907519,complete,40:31.9
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,Created,User_1,W_Handle leads,Workflow,Workitem_490243885,schedule,40:32.1
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,Deleted,User_1,W_Handle leads,Workflow,Workitem_814737493,withdraw,41:02.5
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,Created,User_1,W_Complete application,Workflow,Workitem_363426950,schedule,41:02.5
3.04943E+11,"Other, see explanation",New credit,Application_130460765,20000,statechange,User_1,A_Concept,Application,ApplState_1131129553,complete,41:02.5
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Created,User_1,A_Create Application,Application,Application_1300843234,complete,06:51.6
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,statechange,User_1,A_Submitted,Application,ApplState_1516516494,complete,06:51.6
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Created,User_1,W_Handle leads,Workflow,Workitem_304096819,schedule,06:51.8
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Deleted,User_1,W_Handle leads,Workflow,Workitem_1859017803,withdraw,08:05.2
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Created,User_1,W_Complete application,Workflow,Workitem_1506856849,schedule,08:05.2
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,statechange,User_1,A_Concept,Application,ApplState_1866321856,complete,08:05.2
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Created,User_1,A_Create Application,Application,Application_1588619628,complete,57:28.1
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,statechange,User_1,A_Submitted,Application,ApplState_513360009,complete,57:28.2
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Created,User_1,W_Handle leads,Workflow,Workitem_936719551,schedule,57:28.5
3.17828E+11,Car,New credit,Application_505474597,6750,Created,User_1,A_Create Application,Application,Application_505474597,complete,58:49.7
